period10,1,1,1,0.953646,0.901563,0.0632739,0.0447981,0.0367945,0.389702,0.318928,0.548731,0.272859,0.00109718,0.0266513,0.00106493,0.000616776,0.448437,0.60732,0.00543587,0.00101301,0.208567,0.0142768,0.000568979,0.000616776,0.000616776,0.000613567,0.000918461,0.000779224,0.623183,0.571178,0.688304,0.445648,0.369013,0.422764,0.399168,0.359028,0.413283,0.531651,0.620398,0.444673,0.534939,0.424112,0.431,0.275515,0.326188,0.531942,0.859731
period11,1,1,1,0.953886,0.933161,0.181518,0.0514311,0.0383793,0.398052,0.363342,0.665482,0.535413,0.00107255,0.0367346,0.00108124,0.000614325,0.446114,0.851744,0.0150015,0.00101195,0.293702,0.0285171,0.000568735,0.000614325,0.000614325,0.000615189,0.00093523,0.000882768,0.378442,0.364961,0.717504,0.129013,0.20246,0.316093,0.644503,0.603856,0.675226,0.577333,0.723622,0.169452,0.629706,0.631018,0.58339,0.255823,0.571382,0.253354,0.426381
period12,1,1,1,0.963492,0.947619,0.506505,0.110709,0.0412902,0.406479,0.355417,0.730688,0.642377,0.00110847,0.0427412,0.0011425,0.000639361,0.455556,0.896082,0.0211614,0.00105106,0.335861,0.0342469,0.000592698,0.000639361,0.000639361,0.000642746,0.000988454,0.00095233,0.741079,0.511815,0.677726,0.53622,0.167278,0.339009,0.643107,0.0450219,0.672235,0.507042,0.421992,0.283456,0.363794,0.56188,0.356475,0.358858,0.511384,0.627532,0.228065
period13,1,1,1,0.974074,0.947619,0.569622,0.460932,0.0424837,0.511712,0.382226,0.767725,0.70042,0.00105026,0.0428253,0.00115558,0.000633571,0.455556,0.917082,0.0373047,0.0010529,0.347118,0.0390716,0.000592122,0.000633571,0.000633571,0.000644047,0.00100106,0.000995262,0.326796,0.132298,0.713224,0.551001,0.903503,0.722074,0.480462,0.499205,0.327475,0.6113,0.651989,0.426736,0.479402,0.475831,0.452851,0.528978,0.451263,0.47912,0.0786928
period14,1,1,1,0.979365,0.947619,0.606474,0.523877,0.0425488,0.727558,0.393625,0.788889,0.73735,0.00105026,0.0586342,0.00115755,0.000633571,0.455556,0.927611,0.125539,0.00105762,0.373958,0.0401069,0.000592122,0.000633571,0.000633571,0.000644243,0.00100174,0.00103213,0.520974,0.29993,0.484514,0.66068,0.815821,0.665065,0.092665,0.754716,0.33518,0.441167,0.416833,0.394662,0.338992,0.645048,0.189709,0.282214,0.620412,0.673603,0.433281
period15,1,1,1,1,0.998272,0.991413,0.989863,1,0.832516,0.414404,0.999252,1,0.000623009,0.0896635,0.00105563,0.000639975,0.474566,0.987011,0.549829,0.00109796,0.392209,0.0571763,0.000641662,0.000639975,0.000639975,0.000682987,0.00909091,0.0688722,0.49442,0.651071,0.0985144,0.823464,0.419277,0.423364,0.52602,0.544436,0.63415,0.547207,0.660912,0.617916,0.528712,0.480597,0.459455,0.626539,0.683277,0.62815,0.335756
period16,1,1,1,1,0.998587,0.992645,0.992124,1,0.869793,0.417675,0.999248,1,0.0253082,0.166538,0.00145653,0.00111156,0.485455,0.986911,0.674476,0.0746587,0.406775,0.0844678,0.000716543,0.00111156,0.00111156,0.000750831,0.00714286,0.127159,0.224342,0.959921,0.951607,0.110336,0.437959,0.248053,0.612743,0.196504,0.735809,0.744574,0.802228,0.456673,0.385472,0.856477,0.541318,0.197741,0.538304,0.436235,0.494679
period17,1,1,1,1,0.99913,0.99394,0.993568,1,0.888133,0.525484,0.99926,1,0.168264,0.328121,0.00166729,0.00122164,0.491304,0.975014,0.732543,0.217104,0.398403,0.201748,0.000742523,0.00122164,0.00122164,0.000786812,0.00588235,0.135229,0.517352,0.409509,0.292818,0.26898,0.551878,0.0731142,0.866883,0.671137,0.618203,0.452299,0.842931,0.736133,0.548645,0.599776,0.396967,0.702344,0.612454,0.694788,0.565601
period18,1,1,1,1,0.999051,0.993687,0.993524,1,0.904677,0.622478,0.999226,1,0.265829,0.473949,0.00186239,0.00799008,0.490476,0.979436,0.776857,0.27816,0.389568,0.321767,0.00107896,0.00134436,0.00134436,0.000865245,0.00588235,0.160394,0.391766,0.267027,0.158548,0.155668,0.684343,0.683666,0.328279,0.685998,0.119947,0.598803,0.518573,0.222029,0.382415,0.647987,0.1589,0.427397,0.714946,0.843774,0.877082
period19,1,1,1,1,0.999055,0.995558,0.995235,1,0.919663,0.703874,0.999182,1,0.321688,0.602494,0.00191966,0.0157415,0.489781,0.985294,0.766537,0.327319,0.432402,0.525049,0.00650096,0.00144423,0.00144423,0.000920491,0.00434783,0.152771,0.181656,0.771998,0.807973,0.83955,0.499282,0.277998,0.363925,0.131861,0.263903,0.540676,0.314652,0.766574,0.271313,0.545188,0.246604,0.462805,0.817981,0.287165,0.0840648
period20,1,1,1,1,0.999038,0.998887,1,1,0.906062,0.729937,0.999071,1,0.402273,0.687598,0.00207575,0.026834,0.488034,0.982911,0.790526,0.357351,0.429604,0.605451,0.00823301,0.0100727,0.0100727,0.0010605,0.0305556,0.105556,0.290554,0.0492592,0.288305,0.145314,0.288664,0.446816,0.511501,0.328592,0.455975,0.331756,0.611392,0.83267,0.295277,0.126992,0.21978,0.632848,0.509025,0.609304,0.395022
period21,1,1,1,1,0.998961,0.998811,1,1,0.915974,0.769797,0.999023,1,0.49585,0.732788,0.00228081,0.0477639,0.486916,0.981327,0.812222,0.381202,0.432595,0.670539,0.00969028,0.0110343,0.0385815,0.00116053,0.087234,0.100434,0.498928,0.47353,0.492713,0.467839,0.300499,0.223527,0.339449,0.170779,0.460595,0.267299,0.21896,0.48422,0.0996436,0.554292,0.467805,0.80403,0.157925,0.665644,0.53656
period22,1,1,1,1,0.99894,0.998811,1,1,0.942915,0.784514,0.999013,1,0.533825,0.746797,0.00228519,0.114272,0.486667,0.990483,0.812222,0.388489,0.431528,0.711365,0.0194117,0.0206186,0.0674454,0.00117872,0.122414,0.100468,0.185566,0.515205,0.354843,0.650963,0.220329,0.0941638,0.452924,0.498034,0.627304,0.199247,0.388319,0.703801,0.526219,0.240862,0.455497,0.477535,0.374212,0.445215,0.300434
period23,1,1,1,1,0.998887,0.998746,1,1,0.949559,0.821627,0.99895,1,0.545968,0.801637,0.00236852,0.190609,0.485859,0.989918,0.828736,0.411818,0.4475,0.754187,0.0305561,0.0317817,0.131049,0.00124456,0.185,0.0925899,0.1933,0.804822,0.390781,0.543906,0.751157,0.390322,0.556856,0.493192,0.344977,0.496488,0.133779,0.382584,0.419987,0.799817,0.456745,0.414359,0.591517,0.580378,0.379841
period24,1,1,1,1,0.999885,0.999313,1,1,0.947214,0.832263,0.999211,1,0.603168,0.853548,0.00242658,0.22435,0.484946,1,1,0.406548,0.476245,0.781965,0.0734813,0.0338764,0.171441,0.00131532,0.225862,0.0986111,1,0.406282,0.179355,0.351823,0.48351,1,0.390474,0.289822,0.851848,0.44057,0.516987,0.373618,0.614392,0.530091,0.650434,0.231492,0.54808,0.0567274,0.023397
period25,1,1,1,1,0.999861,0.99858,1,1,0.976987,0.884013,0.996206,1,0.699917,0.895928,0.00268672,0.358277,0.483133,1,1,0.455092,0.473941,0.863042,0.0832677,0.0498386,0.215921,0.00147025,0.312069,0.0859155,1,0.594823,0.562167,0.112161,0.0273111,1,0.500389,0.679944,0.837749,0.0849894,0.579725,0.57492,0.595903,0.204423,0.718317,0.902194,0.156635,0.413398,0.416628
