period6,1,0.00108696,1,0.000869565,0.000955766,0.792174,0.870652,0.0216437,0.0199118,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,0.990217,0.022942,0.323908,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.709752,0.763684,0.888141,0.561127,0.638129,0.0611746,0.230854,0.520483,0.136439,0.723333,0.0673776,0.7701,0.448661,0.691004,0.0940705,0.781882,0.386659,0.570008,0.640716,0.40901,0.51691,0.561021,0.267629,0.262546,0.922698,0.351458,0.344316,0.575331
period7,1,0.501087,1,0.000869565,0.000955766,0.792174,0.968478,0.0216437,0.0218396,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,0.990217,0.614567,0.894349,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.296693,0.838269,0.584093,0.363562,0.649672,0.218568,0.844953,0.529644,0.614318,0.525681,0.353294,0.181627,0.806497,0.483561,0.393982,0.442838,0.338987,0.422341,0.244835,0.393158,0.208259,0.589852,0.521873,0.618672,0.4432,0.62109,0.419187,0.370098
period8,1,0.870652,1,0.000869565,0.000955766,0.792174,0.990217,0.0216437,0.0222154,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,0.990217,0.948282,0.959045,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.957934,0.74672,0.357348,0.167542,0.865512,0.684052,0.291525,0.631196,0.480569,0.219692,0.579961,0.965691,0.510768,0.727832,0.348242,0.17749,0.388562,0.376712,0.391152,0.594119,0.283289,0.537755,0.57324,0.601297,0.631648,0.635248,0.106475,0.851484
period9,1,0.925,1,0.000869565,0.000955766,0.792174,0.990217,0.159413,0.0222154,0.0017868,0.0017868,0.0017868,0.00104669,0.00104669,0.000973324,0.000973324,0.000966051,0.990217,0.969808,0.959045,0.0017868,0.00122319,0.00104669,0.00104669,0.00115023,0.000973324,0.00104669,0.00107524,0.000966051,0.000966051,0.00106006,0.343004,0.362961,0.479512,0.302032,0.26526,0.376473,0.088265,0.403875,0.532574,0.214782,0.841557,0.0225735,0.141437,0.149188,0.358386,0.699221,0.429278,0.534253,0.611447,0.321285,0.42428,0.40961,0.623951,0.435473,0.591108,0.474914,0.303102,0.360518
period10,1,0.93587,1,0.00956522,0.00134706,0.792174,0.990217,0.279961,0.0392681,0.0288432,0.00175021,0.00175021,0.00104306,0.00104306,0.000972965,0.000972965,0.000966016,0.990217,0.969808,0.959045,0.00175021,0.00175944,0.00158818,0.00104306,0.00114627,0.000972965,0.00104306,0.00107455,0.000966016,0.000966016,0.00106005,0.15155,0.4406,0.354208,0.601873,0.749959,0.428107,0.536557,0.538283,0.707286,0.315362,0.255584,0.622419,0.371451,0.0653384,0.556143,0.375022,0.191257,0.631112,0.416567,0.556476,0.385695,0.497263,0.280222,0.234321,0.175775,0.155522,0.316403,0.153195
period11,1,1,1,0.00956522,0.00134706,0.792174,0.999972,0.374678,0.0474763,0.162313,0.00173712,0.00173712,0.00104177,0.00104177,0.000972836,0.000972836,0.000966003,1,1,0.968452,0.010658,0.00258951,0.0102607,0.00104177,0.00114486,0.000972836,0.00104177,0.00107431,0.000966003,0.000966003,0.00106005,0.36271,0.186707,0.713348,1,0.463491,0.476124,0.499837,0.572523,0.623047,0.936858,0.597608,0.0843886,0.604646,0.680884,0.917908,0.360056,0.569964,0.428325,0.461032,0.283103,0.826693,0.189369,0.810004,0.393935,0.467739,0.312555,0.4532,0.37432
period12,1,1,1,0.080531,0.0177956,0.788496,0.999964,0.451319,0.127158,0.281577,0.00175995,0.00175995,0.00105939,0.00105939,0.000989958,0.000989958,0.000983075,1,1,0.978853,0.0468918,0.0088661,0.0369532,0.00105939,0.00116421,0.000989958,0.00105939,0.00109314,0.000983075,0.000983075,0.00107877,0.0591303,0.692012,0.388431,1,0.508123,0.48656,0.314754,0.684811,0.219543,0.306692,0.94958,0.392259,0.657781,0.161483,0.655055,0.0726833,0.220044,0.306026,0.0921962,0.434799,0.15092,0.496672,0.529692,0.661898,0.623013,0.367245,0.783121,0.15648
period13,1,1,1,0.137273,0.0961411,0.782727,0.999999,0.481467,0.166577,0.335128,0.00180477,0.00180477,0.00108793,0.00108793,0.00101689,0.00101689,0.00100986,1,1,1,0.103654,0.017586,0.110494,0.00108793,0.00119554,0.00101689,0.00108793,0.00112283,0.00100986,0.00100986,0.00110814,0.641491,0.157566,0.837618,1,0.630719,0.219588,0.589567,0.0251477,0.349224,0.954668,0.825651,0.211562,0.14359,0.510049,0.495021,0.658255,0.515687,0.422602,0.734483,0.445083,0.157599,0.559247,0.399291,0.526907,0.523369,0.704836,0.636388,0.583189
period14,1,1,1,0.186598,0.129684,0.753608,1,0.545036,0.208968,0.400333,0.0020372,0.0020372,0.00123255,0.00123255,0.00115291,0.00115291,0.00114503,1,1,1,0.180222,0.0515505,0.166282,0.00123255,0.00135428,0.00115291,0.00123255,0.00127277,0.00114503,0.00114503,0.00125633,0.140292,0.554451,0.467949,1,0.441612,0.535411,0.270463,0.607303,0.649092,0.433975,0.541568,0.883346,0.670223,0.67661,0.470421,0.251229,0.279473,0.558903,0.40447,0.802491,0.572828,0.334096,0.690384,0.106367,0.699249,0.147982,0.562633,0.498973
period15,1,1,1,0.212941,0.192822,0.730588,1,0.573143,0.23684,0.444115,0.00231736,0.00231736,0.00140548,0.00140548,0.00131537,0.00131537,0.00130646,1,1,1,0.205305,0.104493,0.224384,0.00140548,0.00154405,0.00131537,0.00140548,0.00145183,0.00130646,0.00130646,0.00143325,0.812707,0.397489,0.490956,1,0.385993,0.491426,0.545984,0.501816,0.205212,0.15463,0.228655,0.429988,0.55927,0.0288478,0.638784,0.40527,0.817196,0.54759,0.634414,0.507056,0.212039,0.530175,0.250388,0.92666,0.35871,0.590313,0.71829,0.558462
