period5,0.538579,0.999509,1,0.897838,0.465405,0.0378106,0.00113132,0.000620172,0.023405,0.00283624,0.0411457,0.010108,0.023405,0.00283624,0.00294409,0.00283624,0.400541,0.0262862,0.000620172,0.00283624,0.000789798,0.000789798,0.000789798,0.00283624,0.00283624,0.000800529,0.000569317,0.000569317,0.858634,0.146643,0.258488,0.580229,0.477171,0.41231,0.508354,0.69406,0.844753,0.286327,0.365006,0.481511,0.614705,0.705171,0.353196,0.567002,0.566127,0.319494,0.36125
period6,1,1,1,0.984324,0.573514,0.0860642,0.0396906,0.00129138,0.0431846,0.00480416,0.086802,0.0492129,0.0431846,0.00480416,0.00554886,0.00480416,0.416757,0.42374,0.00129138,0.00480416,0.000985591,0.000985591,0.000985591,0.00480416,0.00480416,0.00105968,0.000636097,0.000636097,0.939989,0.386928,0.595428,0.251582,0.291243,0.406755,0.616598,0.694692,0.558429,0.473628,0.628461,0.440371,0.474376,0.115966,0.82198,0.353876,0.474198,0.413544,0.265879
period7,1,1,1,0.984324,0.573514,0.0494524,0.0405621,0.0234928,0.0494524,0.00100013,0.162944,0.0948174,0.00121296,0.00100013,0.00107858,0.000628294,0.422162,0.446088,0.000958329,0.00100013,0.00060712,0.00060712,0.000570125,0.000628294,0.000628294,0.000614924,0.000900144,0.000602961,0.249641,0.153769,0.12194,0.491202,0.480543,0.338924,0.399052,0.451128,0.848299,0.517841,0.459943,0.622747,0.556411,0.199613,0.299437,0.178311,0.551727,0.456298,0.212913
period8,1,1,1,0.98973,0.573514,0.0493293,0.0404624,0.0369239,0.290527,0.00630667,0.213706,0.140161,0.00108987,0.00630667,0.00106528,0.000616048,0.432973,0.504924,0.000957274,0.00102437,0.00082232,0.00397565,0.000568906,0.000616048,0.000616048,0.000613602,0.000919829,0.000602856,0.759558,0.261772,0.582238,0.462498,0.613234,0.747643,0.632709,0.729891,0.562535,0.328342,0.324777,0.655577,0.575787,0.365051,0.602529,0.631236,0.318725,0.441539,0.455977
period9,1,1,1,0.963684,0.726842,0.0481537,0.0443262,0.0364125,0.35144,0.156063,0.315228,0.201153,0.00109199,0.0165204,0.00105991,0.000616259,0.447895,0.508313,0.00538422,0.00101572,0.0211459,0.00918018,0.000568927,0.000616259,0.000616259,0.000613067,0.000914418,0.000776668,0.649729,0.634009,0.299505,0.61612,0.226634,0.225012,0.480417,0.517659,0.600899,0.39365,0.529694,0.497876,0.381159,0.23058,0.146595,0.627025,0.276123,0.674963,0.78805
period10,1,1,1,0.953646,0.901563,0.0632739,0.0447981,0.0367945,0.389702,0.318928,0.548731,0.272859,0.00109718,0.0266513,0.00106493,0.000616776,0.448437,0.60732,0.00543587,0.00101301,0.208567,0.0142768,0.000568979,0.000616776,0.000616776,0.000613567,0.000918461,0.000779224,0.623183,0.571178,0.688304,0.445648,0.369013,0.422764,0.399168,0.359028,0.413283,0.531651,0.620398,0.444673,0.534939,0.424112,0.431,0.275515,0.326188,0.531942,0.859731
period11,1,1,1,0.953886,0.933161,0.181518,0.0514311,0.0383793,0.398052,0.363342,0.665482,0.535413,0.00107255,0.0367346,0.00108124,0.000614325,0.446114,0.851744,0.0150015,0.00101195,0.293702,0.0285171,0.000568735,0.000614325,0.000614325,0.000615189,0.00093523,0.000882768,0.378442,0.364961,0.717504,0.129013,0.20246,0.316093,0.644503,0.603856,0.675226,0.577333,0.723622,0.169452,0.629706,0.631018,0.58339,0.255823,0.571382,0.253354,0.426381
period12,1,1,1,1,0.997622,0.988162,0.98718,1,0.427341,0.373613,0.730688,0.642377,0.000580657,0.044889,0.0045503,0.000586859,0.455556,0.942779,0.183982,0.00105918,0.353013,0.0359401,0.000587476,0.000586859,0.000586859,0.000981723,0.0111111,0.00412073,0.741079,0.511815,0.677726,0.527569,0.157585,0.535485,0.64766,0.237515,0.599995,0.507042,0.421992,0.283456,0.363794,0.56188,0.356475,0.354505,0.511432,0.623777,0.230004
period13,1,1,1,1,0.997746,0.988844,0.987437,1,0.538251,0.401993,1,1,0.000576839,0.04499,0.00117896,0.000586479,0.455556,0.965065,0.0787855,0.00105114,0.365026,0.0410186,0.000587438,0.000586479,0.000586479,0.000646372,0.0111111,0.00149098,0.275307,0.0156737,0.664328,0.558957,0.917917,0.93772,0.473064,0.909134,0.521436,0.586901,0.660478,0.437656,0.478478,0.550863,0.514095,0.533467,0.44953,0.479828,0.0787693
period14,1,1,1,1,0.99999,0.999116,1,1,0.767215,0.414973,1,1,0.000555652,0.0617232,0.00104511,0.000584372,0.455556,1,0.238614,0.0010084,0.394192,0.0421903,0.000587229,0.000584372,0.000584372,0.000633059,0.0111111,0.0014159,0.451689,0.377903,0.403393,0.694526,0.82903,0.902592,0.0782212,0.632,0.344747,0.408029,0.420698,0.368902,0.331079,0.747614,0.126129,0.278457,0.620473,0.696783,0.430595
